cement,cement_type,silica_fume,fly_ash,limestone_powder,quartz_powder,glass_powder,rice_husk_ash,metakaolin,ggbfs,slag,nano_caco3,nano_al2o3,nano_tio2,nano_sio2,filler,sand,sand_type,sand_max_size,water,sp_type,sp_amount,curing_method,curing_temp,cs_28d,reference
735.0,OPC_52.5,0.0,0.0,0.0,0.0,489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.0,Quartz Sand,0.3,186.0,PCE_HRWRA,30.65,Standard Curing,20.0,185.0,Ref-8-Research
735.0,OPC_52.5,0.0,0.0,0.0,412.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.0,Quartz Sand,0.3,186.0,PCE_HRWRA,30.65,Standard Curing,20.0,153.0,Ref-8-Research
669.0,OPC_52.5,134.0,0.0,0.0,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,924.0,Silica Sand,0.6,187.0,PCE_SP,33.0,Standard Curing,20.0,156.0,Ref-9-Research
673.0,OPC_52.5,132.0,0.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,920.0,Silica Sand,0.6,190.0,PCE_SP,30.0,Standard Curing,20.0,156.0,Ref-9-Research
675.0,OPC_52.5,210.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,Silica Sand,0.6,183.0,PCE_SP,31.0,Standard Curing,20.0,160.0,Ref-9-Research
726.0,OPC_52.5,193.0,0.0,0.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,868.0,Silica Sand,0.6,191.0,PCE_SP,30.0,Standard Curing,20.0,187.0,Ref-9-Research
935.0,OPC_I,251.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.0,Quartz Sand,0.45,194.0,PCE_SP,14.7,Standard Curing,21.0,198.9,Ref-10-Research
748.0,OPC_I,251.0,187.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.0,Quartz Sand,0.45,194.0,PCE_SP,14.7,Standard Curing,21.0,179.2,Ref-10-Research
561.0,OPC_I,251.0,374.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.0,Quartz Sand,0.45,194.0,PCE_SP,14.7,Standard Curing,21.0,152.6,Ref-10-Research
374.0,OPC_I,251.0,561.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.0,Quartz Sand,0.45,194.0,PCE_SP,14.7,Standard Curing,21.0,123.5,Ref-10-Research
281.0,OPC_I,251.0,655.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,824.0,Quartz Sand,0.45,194.0,PCE_SP,14.7,Standard Curing,21.0,106.9,Ref-10-Research
922.0,OPC_I,248.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.0,Quartz Sand,0.45,226.0,PCE_SP,14.5,Standard Curing,21.0,172.1,Ref-10-Research
369.0,OPC_I,248.0,553.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812.0,Quartz Sand,0.45,226.0,PCE_SP,14.5,Standard Curing,21.0,99.1,Ref-10-Research
977.0,OPC_52.5,183.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1075.0,Quartz Sand,,145.63,Unspecified,25.31,Standard Curing,20.0,139.0,Ref-11-Research 
683.9,OPC_52.5,183.0,0.0,0.0,61.0,0.0,0.0,0.0,268.1,0.0,0.0,0.0,0.0,0.0,0.0,1075.0,Quartz Sand,,160.39,Unspecified,10.54,Standard Curing,20.0,142.0,Ref-11-Research 
488.5,OPC_52.5,183.0,0.0,0.0,61.0,0.0,0.0,0.0,446.9,0.0,0.0,0.0,0.0,0.0,0.0,1075.0,Quartz Sand,,148.44,Unspecified,22.49,Standard Curing,20.0,123.0,Ref-11-Research 
195.4,OPC_52.5,183.0,0.0,0.0,61.0,0.0,0.0,0.0,715.0,0.0,0.0,0.0,0.0,0.0,0.0,1075.0,Quartz Sand,,145.63,Unspecified,25.31,Standard Curing,20.0,107.0,Ref-11-Research 
960.0,CEM_II,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,Locally Available Sand,0.1,227.0,Other_Polymer_SP,24.0,Standard Curing,20.0,145.0,Ref-12-Research
960.0,CEM_II,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,Locally Available Sand,0.1,227.0,Other_Polymer_SP,24.0,Standard Curing,20.0,155.0,Ref-12-Research
960.0,CEM_II,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,Locally Available Sand,0.1,248.0,Other_Polymer_SP,24.0,Standard Curing,20.0,143.0,Ref-12-Research
960.0,CEM_II,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,Locally Available Sand,0.1,248.0,Other_Polymer_SP,24.0,Standard Curing,20.0,140.0,Ref-12-Research
1000.0,OPC_I,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.81,Fine Dune Sand,0.6,172.5,PCE_HRWRA,40.83,Standard Curing,22.0,132.0,Ref-13-Research
1000.0,OPC_I,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897.51,Fine Dune Sand,0.6,180.0,PCE_HRWRA,42.6,Standard Curing,22.0,135.6,Ref-13-Research
1000.0,OPC_I,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,818.21,Fine Dune Sand,0.6,187.5,PCE_HRWRA,44.38,Standard Curing,22.0,136.9,Ref-13-Research
1100.0,OPC_I,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,826.55,Fine Dune Sand,0.6,189.75,PCE_HRWRA,44.91,Standard Curing,22.0,132.0,Ref-13-Research
1100.0,OPC_I,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.32,Fine Dune Sand,0.6,198.0,PCE_HRWRA,46.86,Standard Curing,22.0,136.3,Ref-13-Research
1100.0,OPC_I,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.09,Fine Dune Sand,0.6,206.25,PCE_HRWRA,48.81,Standard Curing,22.0,138.9,Ref-13-Research
1200.0,OPC_I,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.29,Fine Dune Sand,0.6,207.0,PCE_HRWRA,48.99,Standard Curing,22.0,132.8,Ref-13-Research
1200.0,OPC_I,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.13,Fine Dune Sand,0.6,216.0,PCE_HRWRA,51.12,Standard Curing,22.0,135.0,Ref-13-Research
1200.0,OPC_I,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,485.97,Fine Dune Sand,0.6,225.0,PCE_HRWRA,53.25,Standard Curing,22.0,137.0,Ref-13-Research
1000.0,OPC_I,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945.25,Fine Dune Sand,0.6,201.25,PCE_HRWRA,23.0,Standard Curing,22.0,129.4,Ref-13-Research
1000.0,OPC_I,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,864.58,Fine Dune Sand,0.6,210.0,PCE_HRWRA,24.0,Standard Curing,22.0,133.3,Ref-13-Research
1000.0,OPC_I,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,783.91,Fine Dune Sand,0.6,218.75,PCE_HRWRA,25.0,Standard Curing,22.0,135.0,Ref-13-Research
1100.0,OPC_I,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,806.45,Fine Dune Sand,0.6,221.38,PCE_HRWRA,18.98,Standard Curing,22.0,128.4,Ref-13-Research
1100.0,OPC_I,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.35,Fine Dune Sand,0.6,231.0,PCE_HRWRA,19.8,Standard Curing,22.0,130.0,Ref-13-Research
1100.0,OPC_I,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.25,Fine Dune Sand,0.6,240.63,PCE_HRWRA,20.63,Standard Curing,22.0,133.0,Ref-13-Research
1200.0,OPC_I,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.37,Fine Dune Sand,0.6,241.5,PCE_HRWRA,20.7,Standard Curing,22.0,130.0,Ref-13-Research
1200.0,OPC_I,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.26,Fine Dune Sand,0.6,252.0,PCE_HRWRA,21.6,Standard Curing,22.0,134.0,Ref-13-Research
1200.0,OPC_I,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,462.15,Fine Dune Sand,0.6,262.5,PCE_HRWRA,22.5,Standard Curing,22.0,136.0,Ref-13-Research
1000.0,OPC_I,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.8,Fine Dune Sand,0.6,230.0,PCE_HRWRA,17.25,Standard Curing,22.0,121.5,Ref-13-Research
1000.0,OPC_I,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,802.55,Fine Dune Sand,0.6,240.0,PCE_HRWRA,18.0,Standard Curing,22.0,126.2,Ref-13-Research
1000.0,OPC_I,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.29,Fine Dune Sand,0.6,250.0,PCE_HRWRA,18.75,Standard Curing,22.0,128.0,Ref-13-Research
1100.0,OPC_I,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.06,Fine Dune Sand,0.6,253.0,PCE_HRWRA,12.65,Standard Curing,22.0,123.3,Ref-13-Research
1100.0,OPC_I,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,650.11,Fine Dune Sand,0.6,264.0,PCE_HRWRA,13.2,Standard Curing,22.0,125.7,Ref-13-Research
1100.0,OPC_I,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.17,Fine Dune Sand,0.6,275.0,PCE_HRWRA,13.75,Standard Curing,22.0,128.3,Ref-13-Research
1200.0,OPC_I,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.03,Fine Dune Sand,0.6,276.0,PCE_HRWRA,13.8,Standard Curing,22.0,128.0,Ref-13-Research
1200.0,OPC_I,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.81,Fine Dune Sand,0.6,288.0,PCE_HRWRA,14.4,Standard Curing,22.0,132.2,Ref-13-Research
1200.0,OPC_I,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.6,Fine Dune Sand,0.6,300.0,PCE_HRWRA,15.0,Standard Curing,22.0,135.0,Ref-13-Research
900.0,OPC_I,180.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,Quartz Sand,,207.0,PCE_SP,31.5,Standard Curing,20.0,151.0,Ref-14-Research
900.0,OPC_I,180.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,Quartz Sand,,207.0,PCE_SP,31.5,Standard Curing,20.0,156.0,Ref-14-Research
900.0,OPC_I,180.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,Quartz Sand,,207.0,PCE_SP,31.5,Standard Curing,20.0,164.0,Ref-14-Research
900.0,OPC_I,180.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,Quartz Sand,,207.0,PCE_SP,31.5,Standard Curing,20.0,171.0,Ref-14-Research
900.0,OPC_I,180.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,Quartz Sand,,207.0,PCE_SP,31.5,Standard Curing,20.0,158.0,Ref-14-Research
900.0,OPC_I,180.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,Quartz Sand,,207.0,PCE_SP,31.5,Standard Curing,20.0,166.0,Ref-14-Research
900.0,OPC_I,180.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,Quartz Sand,,207.0,PCE_SP,31.5,Standard Curing,20.0,173.0,Ref-14-Research
900.0,OPC_I,180.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,Quartz Sand,,207.0,PCE_SP,31.5,Standard Curing,20.0,159.0,Ref-14-Research
900.0,OPC_I,180.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,Quartz Sand,,207.0,PCE_SP,31.5,Standard Curing,20.0,165.0,Ref-14-Research
900.0,OPC_I,180.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1080.0,Quartz Sand,,207.0,PCE_SP,31.5,Standard Curing,20.0,170.0,Ref-14-Research
1092.0,OPC_I,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.0,Arkansas River Sand,3.0,273.0,HRWRA,30.26,Heat Curing,90.0,136.4,Ref-15-Research
1092.0,OPC_I,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.0,Arkansas River Sand,3.0,273.0,HRWRA,30.26,Heat Curing,90.0,137.9,Ref-15-Research
1092.0,OPC_I,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.0,Arkansas River Sand,3.0,273.0,HRWRA,30.26,Heat Curing,90.0,140.8,Ref-15-Research
1092.0,OPC_I,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.0,Arkansas River Sand,3.0,273.0,HRWRA,30.26,Heat Curing,90.0,155.3,Ref-15-Research
1280.0,OPC_I,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,Arkansas River Sand,3.0,320.0,HRWRA,38.22,Heat Curing,90.0,135.0,Ref-15-Research
1280.0,OPC_I,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,Arkansas River Sand,3.0,320.0,HRWRA,38.22,Heat Curing,90.0,135.9,Ref-15-Research
1280.0,OPC_I,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,Arkansas River Sand,3.0,320.0,HRWRA,38.22,Heat Curing,90.0,143.2,Ref-15-Research
1280.0,OPC_I,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,Arkansas River Sand,3.0,320.0,HRWRA,38.22,Heat Curing,90.0,145.7,Ref-15-Research
1280.0,OPC_I,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,Arkansas River Sand,3.0,320.0,HRWRA,77.22,Heat Curing,90.0,124.1,Ref-15-Research
1280.0,OPC_I,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,Arkansas River Sand,3.0,320.0,HRWRA,77.22,Heat Curing,90.0,128.3,Ref-15-Research
1280.0,OPC_I,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,Arkansas River Sand,3.0,320.0,HRWRA,77.22,Heat Curing,90.0,127.6,Ref-15-Research
1280.0,OPC_I,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,Arkansas River Sand,3.0,320.0,HRWRA,77.22,Heat Curing,90.0,144.1,Ref-15-Research
1280.0,OPC_I,320.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,320.0,HRWRA,35.37,Heat Curing,90.0,135.5,Ref-15-Research
1280.0,OPC_I,320.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,320.0,HRWRA,35.37,Heat Curing,90.0,146.8,Ref-15-Research
1280.0,OPC_I,320.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,320.0,HRWRA,35.37,Heat Curing,90.0,144.7,Ref-15-Research
1280.0,OPC_I,320.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,320.0,HRWRA,35.37,Heat Curing,90.0,162.4,Ref-15-Research
675.0,OPC_III,43.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,River Sand + Masonry Sand + Lightweight Sand,4.75,228.0,PCE_SP,9.12,Standard Curing,23.0,140.0,Ref-16-Research
668.0,OPC_III,42.5,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.0,River Sand + Masonry Sand + Lightweight Sand,4.75,225.7,PCE_SP,10.16,Standard Curing,23.0,143.0,Ref-16-Research
663.0,OPC_III,42.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955.0,River Sand + Masonry Sand + Lightweight Sand,4.75,214.4,PCE_SP,10.72,Standard Curing,23.0,153.0,Ref-16-Research
663.0,OPC_III,42.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955.0,River Sand + Masonry Sand + Lightweight Sand,4.75,214.4,PCE_SP,12.86,Standard Curing,23.0,160.0,Ref-16-Research
663.0,OPC_III,42.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955.0,River Sand + Masonry Sand + Lightweight Sand,4.75,214.4,PCE_SP,10.72,Standard Curing,23.0,160.0,Ref-16-Research
663.0,OPC_III,42.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955.0,River Sand + Masonry Sand + Lightweight Sand,4.75,214.4,PCE_SP,11.79,Standard Curing,23.0,160.0,Ref-16-Research
663.0,OPC_III,42.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955.0,River Sand + Masonry Sand + Lightweight Sand,4.75,214.4,PCE_SP,17.15,Standard Curing,23.0,150.0,Ref-16-Research
663.0,OPC_III,42.0,367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,955.0,River Sand + Masonry Sand + Lightweight Sand,4.75,214.4,PCE_SP,23.58,Standard Curing,23.0,145.0,Ref-16-Research
654.0,OPC_III,41.7,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.0,River Sand + Masonry Sand + Lightweight Sand,4.75,220.94,PCE_SP,27.62,Standard Curing,23.0,158.0,Ref-16-Research
648.0,OPC_III,41.3,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,952.0,River Sand + Masonry Sand + Lightweight Sand,4.75,218.86,PCE_SP,32.83,Standard Curing,23.0,150.0,Ref-16-Research
641.0,OPC_III,40.8,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,943.0,River Sand + Masonry Sand + Lightweight Sand,4.75,216.56,PCE_SP,43.31,Standard Curing,23.0,146.0,Ref-16-Research
809.0,OPC_42.5,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.0,Natural River Sand,2.36,177.0,PCE_SP,21.6,Standard Curing,20.0,105.0,Ref-17-Research
800.0,OPC_42.5,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1067.0,Natural River Sand,2.36,175.0,PCE_SP,21.3,Standard Curing,20.0,130.0,Ref-17-Research
792.0,OPC_42.5,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,Natural River Sand,2.36,173.0,PCE_SP,21.1,Standard Curing,20.0,152.0,Ref-17-Research
784.0,OPC_42.5,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.0,Natural River Sand,2.36,171.0,PCE_SP,20.9,Standard Curing,20.0,160.0,Ref-17-Research
800.0,OPC_42.5,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1067.0,Natural River Sand,2.36,175.0,PCE_SP,21.3,Standard Curing,20.0,132.0,Ref-17-Research
792.0,OPC_42.5,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,Natural River Sand,2.36,173.0,PCE_SP,21.1,Standard Curing,20.0,153.0,Ref-17-Research
784.0,OPC_42.5,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.0,Natural River Sand,2.36,171.0,PCE_SP,20.9,Standard Curing,20.0,163.0,Ref-17-Research
800.0,OPC_42.5,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1067.0,Natural River Sand,2.36,175.0,PCE_SP,21.3,Standard Curing,20.0,142.0,Ref-17-Research
792.0,OPC_42.5,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1056.0,Natural River Sand,2.36,173.0,PCE_SP,21.1,Standard Curing,20.0,160.0,Ref-17-Research
784.0,OPC_42.5,261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1045.0,Natural River Sand,2.36,171.0,PCE_SP,20.9,Standard Curing,20.0,167.0,Ref-17-Research
863.0,OPC_42.5,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.0,Natural River Sand,2.36,194.22,PCE_SP,46.4,Standard Curing,20.0,115.0,Ref-18-Research
863.0,OPC_42.5,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,Natural River Sand,2.36,194.22,PCE_SP,70.14,Standard Curing,20.0,125.0,Ref-18-Research
863.0,OPC_42.5,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.0,Natural River Sand,2.36,194.22,PCE_SP,92.79,Standard Curing,20.0,140.0,Ref-18-Research
863.0,OPC_42.5,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.0,Natural River Sand,2.36,194.22,PCE_SP,104.66,Standard Curing,20.0,155.0,Ref-18-Research
863.0,OPC_42.5,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.0,Natural River Sand,2.36,194.22,PCE_SP,46.4,Standard Curing,20.0,115.0,Ref-18-Research
863.0,OPC_42.5,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,Natural River Sand,2.36,194.22,PCE_SP,70.14,Standard Curing,20.0,130.0,Ref-18-Research
863.0,OPC_42.5,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.0,Natural River Sand,2.36,194.22,PCE_SP,92.79,Standard Curing,20.0,150.0,Ref-18-Research
863.0,OPC_42.5,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.0,Natural River Sand,2.36,194.22,PCE_SP,104.66,Standard Curing,20.0,160.0,Ref-18-Research
863.0,OPC_42.5,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.0,Natural River Sand,2.36,194.22,PCE_SP,46.4,Standard Curing,20.0,115.0,Ref-18-Research
863.0,OPC_42.5,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,Natural River Sand,2.36,194.22,PCE_SP,70.14,Standard Curing,20.0,138.0,Ref-18-Research
863.0,OPC_42.5,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,923.0,Natural River Sand,2.36,194.22,PCE_SP,92.79,Standard Curing,20.0,155.0,Ref-18-Research
863.0,OPC_42.5,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,845.0,Natural River Sand,2.36,194.22,PCE_SP,104.66,Standard Curing,20.0,162.0,Ref-18-Research
960.0,OPC_52.5,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.7,Quartz Sand,2.5,234.0,PCE_SP,45.0,Standard Curing,22.0,137.0,Ref-19-Research
960.0,OPC_52.5,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.1,Quartz Sand,2.5,234.0,PCE_SP,45.0,Standard Curing,22.0,148.0,Ref-19-Research
960.0,OPC_52.5,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.5,Quartz Sand,2.5,234.0,PCE_SP,45.0,Standard Curing,22.0,150.0,Ref-19-Research
960.0,OPC_52.5,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,773.8,Quartz Sand,2.5,234.0,PCE_SP,45.0,Standard Curing,22.0,153.0,Ref-19-Research
